32	Q0	10849887623	14	0.06666666666666667	finalRun
32	Q0	11703013544	15	0.0625	finalRun
32	Q0	8181715409	16	0.058823529411764705	finalRun
32	Q0	3934358546	17	0.05555555555555555	finalRun
32	Q0	2335693021	18	0.05263157894736842	finalRun
32	Q0	1533744	19	0.05	finalRun
32	Q0	4911557420	20	0.047619047619047616	finalRun
32	Q0	3011394581	21	0.045454545454545456	finalRun
32	Q0	2333245561	22	0.043478260869565216	finalRun
32	Q0	1414839865	23	0.041666666666666664	finalRun
32	Q0	6194497484	24	0.04	finalRun
32	Q0	4126384680	25	0.038461538461538464	finalRun
32	Q0	2486023771	26	0.037037037037037035	finalRun
32	Q0	2486842754	27	0.03571428571428571	finalRun
32	Q0	5110058932	28	0.034482758620689655	finalRun
32	Q0	2486846370	29	0.03333333333333333	finalRun
32	Q0	3097408705	30	0.03225806451612903	finalRun
32	Q0	8501671738	31	0.03125	finalRun
32	Q0	3106119479	32	0.030303030303030304	finalRun
32	Q0	2366976891	33	0.029411764705882353	finalRun
32	Q0	3097435987	34	0.02857142857142857	finalRun
32	Q0	9140215332	35	0.027777777777777776	finalRun
32	Q0	3097460785	36	0.02702702702702703	finalRun
32	Q0	2693133121	37	0.02631578947368421	finalRun
32	Q0	2801191766	38	0.02564102564102564	finalRun
32	Q0	2801186168	39	0.025	finalRun
32	Q0	1415127800	40	0.024390243902439025	finalRun
32	Q0	5109733673	41	0.023809523809523808	finalRun
32	Q0	1415782410	42	0.023255813953488372	finalRun
32	Q0	5920167446	43	0.022727272727272728	finalRun
32	Q0	8178972081	44	0.022222222222222223	finalRun
32	Q0	149542568	45	0.021739130434782608	finalRun
32	Q0	1414247319	46	0.02127659574468085	finalRun
32	Q0	3431181569	47	0.020833333333333332	finalRun
32	Q0	8181751492	48	0.02040816326530612	finalRun
32	Q0	3100440735	49	0.02	finalRun
33	Q0	10389001055	0	1.0	finalRun
33	Q0	5116224821	1	0.5	finalRun
33	Q0	10389020256	2	0.3333333333333333	finalRun
33	Q0	4234599361	3	0.25	finalRun
33	Q0	11899937876	4	0.2	finalRun
33	Q0	3945963009	5	0.16666666666666666	finalRun
33	Q0	109823505	6	0.14285714285714285	finalRun
33	Q0	10582292196	7	0.125	finalRun
33	Q0	1270530469	8	0.1111111111111111	finalRun
33	Q0	120059030	9	0.1	finalRun
33	Q0	12151784	10	0.09090909090909091	finalRun
33	Q0	12233067	11	0.08333333333333333	finalRun
33	Q0	1651619	12	0.07692307692307693	finalRun
33	Q0	177721745	13	0.07142857142857142	finalRun
33	Q0	7293165820	14	0.06666666666666667	finalRun
33	Q0	2911306319	15	0.0625	finalRun
33	Q0	3949688441	16	0.058823529411764705	finalRun
33	Q0	2911305379	17	0.05555555555555555	finalRun
33	Q0	3494048331	18	0.05263157894736842	finalRun
33	Q0	7325169196	19	0.05	finalRun
33	Q0	8356318260	20	0.047619047619047616	finalRun
33	Q0	8587758619	21	0.045454545454545456	finalRun
33	Q0	7291125680	22	0.043478260869565216	finalRun
33	Q0	5477182153	23	0.041666666666666664	finalRun
33	Q0	4432125636	24	0.04	finalRun
33	Q0	4432212975	25	0.038461538461538464	finalRun
33	Q0	7022977025	26	0.037037037037037035	finalRun
33	Q0	5343842408	27	0.03571428571428571	finalRun
33	Q0	146003083	28	0.034482758620689655	finalRun
33	Q0	2864562710	29	0.03333333333333333	finalRun
33	Q0	1656091	30	0.03225806451612903	finalRun
33	Q0	5390051126	31	0.03125	finalRun
33	Q0	5389443713	32	0.030303030303030304	finalRun
33	Q0	261278229	33	0.029411764705882353	finalRun
33	Q0	329608087	34	0.02857142857142857	finalRun
33	Q0	3282791132	35	0.027777777777777776	finalRun
33	Q0	3494048353	36	0.02702702702702703	finalRun
33	Q0	3711672553	37	0.02631578947368421	finalRun
33	Q0	3494048383	38	0.02564102564102564	finalRun
33	Q0	3494865758	39	0.025	finalRun
33	Q0	3494048465	40	0.024390243902439025	finalRun
33	Q0	3737243387	41	0.023809523809523808	finalRun
33	Q0	3174640627	42	0.023255813953488372	finalRun
33	Q0	3175470052	43	0.022727272727272728	finalRun
33	Q0	38384157	44	0.022222222222222223	finalRun
33	Q0	4234158585	45	0.021739130434782608	finalRun
33	Q0	38383743	46	0.02127659574468085	finalRun
33	Q0	5389442899	47	0.020833333333333332	finalRun
33	Q0	4214229247	48	0.02040816326530612	finalRun
33	Q0	3174437086	49	0.02	finalRun
34	Q0	10623142645	0	1.0	finalRun
34	Q0	2619579700	1	0.5	finalRun
34	Q0	10623169725	2	0.3333333333333333	finalRun
34	Q0	3127271061	3	0.25	finalRun
34	Q0	10623407373	4	0.2	finalRun
34	Q0	7191918924	5	0.16666666666666666	finalRun
34	Q0	2556237507	6	0.14285714285714285	finalRun
34	Q0	2383304471	7	0.125	finalRun
34	Q0	9578094648	8	0.1111111111111111	finalRun
34	Q0	2485972423	9	0.1	finalRun
34	Q0	2486001841	10	0.09090909090909091	finalRun
34	Q0	8925892137	11	0.08333333333333333	finalRun
34	Q0	2486031407	12	0.07692307692307693	finalRun
34	Q0	2486002501	13	0.07142857142857142	finalRun
34	Q0	2967079695	14	0.06666666666666667	finalRun
34	Q0	5773201840	15	0.0625	finalRun
34	Q0	3135109468	16	0.058823529411764705	finalRun
34	Q0	9575161375	17	0.05555555555555555	finalRun
34	Q0	8648066829	18	0.05263157894736842	finalRun
34	Q0	4551028943	19	0.05	finalRun
34	Q0	8044734305	20	0.047619047619047616	finalRun
34	Q0	8044735119	21	0.045454545454545456	finalRun
34	Q0	4551662408	22	0.043478260869565216	finalRun
34	Q0	9578107388	23	0.041666666666666664	finalRun
34	Q0	8925811245	24	0.04	finalRun
34	Q0	3425389655	25	0.038461538461538464	finalRun
34	Q0	3425651765	26	0.037037037037037035	finalRun
34	Q0	3426449682	27	0.03571428571428571	finalRun
34	Q0	3426460870	28	0.034482758620689655	finalRun
34	Q0	8926363491	29	0.03333333333333333	finalRun
34	Q0	8997106837	30	0.03225806451612903	finalRun
34	Q0	8997113535	31	0.03125	finalRun
34	Q0	8998293260	32	0.030303030303030304	finalRun
34	Q0	8998300386	33	0.029411764705882353	finalRun
34	Q0	2486002163	34	0.02857142857142857	finalRun
34	Q0	7208803728	35	0.027777777777777776	finalRun
34	Q0	2486032291	36	0.02702702702702703	finalRun
34	Q0	2486850052	37	0.02631578947368421	finalRun
34	Q0	2486850896	38	0.02564102564102564	finalRun
34	Q0	2486851448	39	0.025	finalRun
34	Q0	2644575475	40	0.024390243902439025	finalRun
34	Q0	2486852306	41	0.023809523809523808	finalRun
34	Q0	2486851716	42	0.023255813953488372	finalRun
34	Q0	5767592453	43	0.022727272727272728	finalRun
34	Q0	2881821187	44	0.022222222222222223	finalRun
34	Q0	2486852662	45	0.021739130434782608	finalRun
34	Q0	5772641193	46	0.02127659574468085	finalRun
34	Q0	2556297133	47	0.020833333333333332	finalRun
34	Q0	5773189442	48	0.02040816326530612	finalRun
34	Q0	2556297327	49	0.02	finalRun
35	Q0	10710377365	0	1.0	finalRun
35	Q0	9379403842	1	0.5	finalRun
35	Q0	10710489376	2	0.3333333333333333	finalRun
35	Q0	2913810474	3	0.25	finalRun
35	Q0	10710582526	4	0.2	finalRun
35	Q0	8458238159	5	0.16666666666666666	finalRun
35	Q0	8459353886	6	0.14285714285714285	finalRun
35	Q0	9006431061	7	0.125	finalRun
35	Q0	10979176924	8	0.1111111111111111	finalRun
35	Q0	9006425295	9	0.1	finalRun
35	Q0	10979075306	10	0.09090909090909091	finalRun
35	Q0	10979187114	11	0.08333333333333333	finalRun
35	Q0	11070309104	12	0.07692307692307693	finalRun
35	Q0	200901891	13	0.07142857142857142	finalRun
35	Q0	222903082	14	0.06666666666666667	finalRun
35	Q0	2255674079	15	0.0625	finalRun
35	Q0	2562582230	16	0.058823529411764705	finalRun
35	Q0	2601074903	17	0.05555555555555555	finalRun
35	Q0	3506161167	18	0.05263157894736842	finalRun
35	Q0	3639723752	19	0.05	finalRun
35	Q0	3639724788	20	0.047619047619047616	finalRun
35	Q0	3639728486	21	0.045454545454545456	finalRun
35	Q0	407613581	22	0.043478260869565216	finalRun
35	Q0	4642928794	23	0.041666666666666664	finalRun
35	Q0	4629700949	24	0.04	finalRun
35	Q0	4629702165	25	0.038461538461538464	finalRun
35	Q0	4629742887	26	0.037037037037037035	finalRun
35	Q0	4659411831	27	0.03571428571428571	finalRun
35	Q0	4762863527	28	0.034482758620689655	finalRun
35	Q0	4659415663	29	0.03333333333333333	finalRun
35	Q0	4763699262	30	0.03225806451612903	finalRun
35	Q0	5405837402	31	0.03125	finalRun
35	Q0	6084956107	32	0.030303030303030304	finalRun
35	Q0	6604957269	33	0.029411764705882353	finalRun
35	Q0	6604967233	34	0.02857142857142857	finalRun
35	Q0	7971303866	35	0.027777777777777776	finalRun
35	Q0	6792677645	36	0.02702702702702703	finalRun
35	Q0	10710608646	37	0.02631578947368421	finalRun
35	Q0	10710643143	38	0.02564102564102564	finalRun
35	Q0	10710707943	39	0.025	finalRun
35	Q0	10979002225	40	0.024390243902439025	finalRun
35	Q0	4866531647	41	0.023809523809523808	finalRun
35	Q0	4630301958	42	0.023255813953488372	finalRun
35	Q0	9006430347	43	0.022727272727272728	finalRun
35	Q0	10979217763	44	0.022222222222222223	finalRun
35	Q0	9396049418	45	0.021739130434782608	finalRun
35	Q0	224761200	46	0.02127659574468085	finalRun
35	Q0	222905530	47	0.020833333333333332	finalRun
35	Q0	2255684767	48	0.02040816326530612	finalRun
35	Q0	2561759165	49	0.02	finalRun
36	Q0	1135256559	0	1.0	finalRun
36	Q0	3780788025	1	0.5	finalRun
36	Q0	1135284911	2	0.3333333333333333	finalRun
36	Q0	7043867473	3	0.25	finalRun
36	Q0	1135288335	4	0.2	finalRun
36	Q0	6193046924	5	0.16666666666666666	finalRun
36	Q0	1135291017	6	0.14285714285714285	finalRun
36	Q0	8632392005	7	0.125	finalRun
36	Q0	1135299423	8	0.1111111111111111	finalRun
36	Q0	1135305279	9	0.1	finalRun
36	Q0	1136118388	10	0.09090909090909091	finalRun
36	Q0	1136125024	11	0.08333333333333333	finalRun
36	Q0	6397289291	12	0.07692307692307693	finalRun
36	Q0	1183802385	13	0.07142857142857142	finalRun
36	Q0	6242194263	14	0.06666666666666667	finalRun
36	Q0	1361041281	15	0.0625	finalRun
36	Q0	1361047867	16	0.058823529411764705	finalRun
36	Q0	6192543141	17	0.05555555555555555	finalRun
36	Q0	1361061821	18	0.05263157894736842	finalRun
36	Q0	2020537397	19	0.05	finalRun
36	Q0	6293143669	20	0.047619047619047616	finalRun
36	Q0	2020595357	21	0.045454545454545456	finalRun
36	Q0	2020552217	22	0.043478260869565216	finalRun
36	Q0	1361922826	23	0.041666666666666664	finalRun
36	Q0	4790619879	24	0.04	finalRun
36	Q0	2021376094	25	0.038461538461538464	finalRun
36	Q0	2423235185	26	0.037037037037037035	finalRun
36	Q0	2021234944	27	0.03571428571428571	finalRun
36	Q0	7551685226	28	0.034482758620689655	finalRun
36	Q0	5376829930	29	0.03333333333333333	finalRun
36	Q0	2025077710	30	0.03225806451612903	finalRun
36	Q0	5472946036	31	0.03125	finalRun
36	Q0	2031568733	32	0.030303030303030304	finalRun
36	Q0	2423904034	33	0.029411764705882353	finalRun
36	Q0	2424121659	34	0.02857142857142857	finalRun
36	Q0	6242187987	35	0.027777777777777776	finalRun
36	Q0	3167184972	36	0.02702702702702703	finalRun
36	Q0	3048930199	37	0.02631578947368421	finalRun
36	Q0	7747779792	38	0.02564102564102564	finalRun
36	Q0	1361053949	39	0.025	finalRun
36	Q0	5905490885	40	0.024390243902439025	finalRun
36	Q0	1361063339	41	0.023809523809523808	finalRun
36	Q0	7747834090	42	0.023255813953488372	finalRun
36	Q0	1361070355	43	0.022727272727272728	finalRun
36	Q0	4605604155	44	0.022222222222222223	finalRun
36	Q0	5472957382	45	0.021739130434782608	finalRun
36	Q0	2020390271	46	0.02127659574468085	finalRun
36	Q0	2423028329	47	0.020833333333333332	finalRun
36	Q0	5906040466	48	0.02040816326530612	finalRun
36	Q0	2020452445	49	0.02	finalRun
37	Q0	1907840159	0	1.0	finalRun
37	Q0	7298793804	1	0.5	finalRun
37	Q0	1963611259	2	0.3333333333333333	finalRun
37	Q0	5762979568	3	0.25	finalRun
37	Q0	1963615363	4	0.2	finalRun
37	Q0	6309849776	5	0.16666666666666666	finalRun
37	Q0	1963617407	6	0.14285714285714285	finalRun
37	Q0	1964441170	7	0.125	finalRun
37	Q0	326610799	8	0.1111111111111111	finalRun
37	Q0	2075916255	9	0.1	finalRun
37	Q0	5687749791	10	0.09090909090909091	finalRun
37	Q0	2076705078	11	0.08333333333333333	finalRun
37	Q0	5498563502	12	0.07692307692307693	finalRun
37	Q0	2091316443	13	0.07142857142857142	finalRun
37	Q0	2923688253	14	0.06666666666666667	finalRun
37	Q0	3056576899	15	0.0625	finalRun
37	Q0	3124787628	16	0.058823529411764705	finalRun
37	Q0	3123967075	17	0.05555555555555555	finalRun
37	Q0	5222053123	18	0.05263157894736842	finalRun
37	Q0	3537635321	19	0.05	finalRun
37	Q0	4855073054	20	0.047619047619047616	finalRun
37	Q0	5757615828	21	0.045454545454545456	finalRun
37	Q0	5757649194	22	0.043478260869565216	finalRun
37	Q0	3538446880	23	0.041666666666666664	finalRun
37	Q0	5497962405	24	0.04	finalRun
37	Q0	8956483919	25	0.038461538461538464	finalRun
37	Q0	8956514343	26	0.037037037037037035	finalRun
37	Q0	8956515249	27	0.03571428571428571	finalRun
37	Q0	6309316743	28	0.034482758620689655	finalRun
37	Q0	6309383531	29	0.03333333333333333	finalRun
37	Q0	6309392901	30	0.03225806451612903	finalRun
37	Q0	6309938916	31	0.03125	finalRun
37	Q0	8957725756	32	0.030303030303030304	finalRun
37	Q0	5814171183	33	0.029411764705882353	finalRun
37	Q0	8574272358	34	0.02857142857142857	finalRun
37	Q0	8314034031	35	0.027777777777777776	finalRun
37	Q0	8315026668	36	0.02702702702702703	finalRun
37	Q0	4020583343	37	0.02631578947368421	finalRun
37	Q0	3537633337	38	0.02564102564102564	finalRun
37	Q0	4020573479	39	0.025	finalRun
37	Q0	4020575489	40	0.024390243902439025	finalRun
37	Q0	4020575731	41	0.023809523809523808	finalRun
37	Q0	5222648560	42	0.023255813953488372	finalRun
37	Q0	5762434259	43	0.022727272727272728	finalRun
37	Q0	4587776595	44	0.022222222222222223	finalRun
37	Q0	4854399999	45	0.021739130434782608	finalRun
37	Q0	4587781653	46	0.02127659574468085	finalRun
37	Q0	4021332136	47	0.020833333333333332	finalRun
37	Q0	4588402738	48	0.02040816326530612	finalRun
37	Q0	4546219508	49	0.02	finalRun
38	Q0	10082301994	0	1.0	finalRun
38	Q0	3242110180	1	0.5	finalRun
38	Q0	10082341075	2	0.3333333333333333	finalRun
38	Q0	142260328	3	0.25	finalRun
38	Q0	10082351945	4	0.2	finalRun
38	Q0	10082405636	5	0.16666666666666666	finalRun
38	Q0	2014301940	6	0.14285714285714285	finalRun
38	Q0	10082423423	7	0.125	finalRun
38	Q0	10082447273	8	0.1111111111111111	finalRun
38	Q0	10082496303	9	0.1	finalRun
38	Q0	6998262008	10	0.09090909090909091	finalRun
38	Q0	2514130510	11	0.08333333333333333	finalRun
38	Q0	7144344347	12	0.07692307692307693	finalRun
38	Q0	12058947274	13	0.07142857142857142	finalRun
38	Q0	12059043004	14	0.06666666666666667	finalRun
38	Q0	12059067914	15	0.0625	finalRun
38	Q0	12059102624	16	0.058823529411764705	finalRun
38	Q0	2013496421	17	0.05555555555555555	finalRun
38	Q0	2300613442	18	0.05263157894736842	finalRun
38	Q0	2535060525	19	0.05	finalRun
38	Q0	2215066220	20	0.047619047619047616	finalRun
38	Q0	2535062831	21	0.045454545454545456	finalRun
38	Q0	2535063497	22	0.043478260869565216	finalRun
38	Q0	2535063957	23	0.041666666666666664	finalRun
38	Q0	2535877272	24	0.04	finalRun
38	Q0	2215080740	25	0.038461538461538464	finalRun
38	Q0	2215066422	26	0.037037037037037035	finalRun
38	Q0	2513297995	27	0.03571428571428571	finalRun
38	Q0	2513307369	28	0.034482758620689655	finalRun
38	Q0	2513307627	29	0.03333333333333333	finalRun
38	Q0	2513307927	30	0.03225806451612903	finalRun
38	Q0	28009606	31	0.03125	finalRun
38	Q0	28010916	32	0.030303030303030304	finalRun
38	Q0	3545341452	33	0.029411764705882353	finalRun
38	Q0	5589963677	34	0.02857142857142857	finalRun
38	Q0	9726407270	35	0.027777777777777776	finalRun
38	Q0	5451010228	36	0.02702702702702703	finalRun
38	Q0	9161865661	37	0.02631578947368421	finalRun
38	Q0	138076125	38	0.02564102564102564	finalRun
38	Q0	142266972	39	0.025	finalRun
38	Q0	9164117066	40	0.024390243902439025	finalRun
38	Q0	5450969872	41	0.023809523809523808	finalRun
38	Q0	138076978	42	0.023255813953488372	finalRun
38	Q0	138077441	43	0.022727272727272728	finalRun
38	Q0	2214271295	44	0.022222222222222223	finalRun
38	Q0	2214271433	45	0.021739130434782608	finalRun
38	Q0	2214286789	46	0.02127659574468085	finalRun
38	Q0	3241272035	47	0.020833333333333332	finalRun
38	Q0	3241275013	48	0.02040816326530612	finalRun
38	Q0	2214272291	49	0.02	finalRun
39	Q0	12093537105	0	1.0	finalRun
39	Q0	7134346007	1	0.5	finalRun
39	Q0	12093970914	2	0.3333333333333333	finalRun
39	Q0	12253772436	3	0.25	finalRun
39	Q0	12111103063	4	0.2	finalRun
39	Q0	5043277721	5	0.16666666666666666	finalRun
39	Q0	6329802589	6	0.14285714285714285	finalRun
39	Q0	12111265853	7	0.125	finalRun
39	Q0	12111442246	8	0.1111111111111111	finalRun
39	Q0	6348322791	9	0.1	finalRun
39	Q0	8571988251	10	0.09090909090909091	finalRun
39	Q0	12126326954	11	0.08333333333333333	finalRun
39	Q0	12237564886	12	0.07692307692307693	finalRun
39	Q0	2051980137	13	0.07142857142857142	finalRun
39	Q0	5059251572	14	0.06666666666666667	finalRun
39	Q0	12253315683	15	0.0625	finalRun
39	Q0	2051984087	16	0.058823529411764705	finalRun
39	Q0	19540879	17	0.05555555555555555	finalRun
39	Q0	8573170510	18	0.05263157894736842	finalRun
39	Q0	8311538728	19	0.05	finalRun
39	Q0	4080976765	20	0.047619047619047616	finalRun
39	Q0	4080978937	21	0.045454545454545456	finalRun
39	Q0	8310290399	22	0.043478260869565216	finalRun
39	Q0	4081728646	23	0.041666666666666664	finalRun
39	Q0	4081741956	24	0.04	finalRun
39	Q0	4081750426	25	0.038461538461538464	finalRun
39	Q0	4081763430	26	0.037037037037037035	finalRun
39	Q0	4081776468	27	0.03571428571428571	finalRun
39	Q0	12093988913	28	0.034482758620689655	finalRun
39	Q0	12111201124	29	0.03333333333333333	finalRun
39	Q0	12160241416	30	0.03225806451612903	finalRun
39	Q0	12160317156	31	0.03125	finalRun
39	Q0	6988261698	32	0.030303030303030304	finalRun
39	Q0	4443632585	33	0.029411764705882353	finalRun
39	Q0	6646530595	34	0.02857142857142857	finalRun
39	Q0	8571885903	35	0.027777777777777776	finalRun
39	Q0	3766431931	36	0.02702702702702703	finalRun
39	Q0	4598149163	37	0.02631578947368421	finalRun
39	Q0	5043267121	38	0.02564102564102564	finalRun
39	Q0	4598162163	39	0.025	finalRun
39	Q0	4598173943	40	0.024390243902439025	finalRun
39	Q0	5043278525	41	0.023809523809523808	finalRun
39	Q0	5043279261	42	0.023255813953488372	finalRun
39	Q0	4598768104	43	0.022727272727272728	finalRun
39	Q0	4598778582	44	0.022222222222222223	finalRun
39	Q0	5043868582	45	0.021739130434782608	finalRun
39	Q0	19540604	46	0.02127659574468085	finalRun
39	Q0	19541009	47	0.020833333333333332	finalRun
39	Q0	5227587150	48	0.02040816326530612	finalRun
39	Q0	5058645469	49	0.02	finalRun
40	Q0	1195139733	0	1.0	finalRun
40	Q0	4980268928	1	0.5	finalRun
40	Q0	194260630	2	0.3333333333333333	finalRun
40	Q0	8909379527	3	0.25	finalRun
40	Q0	3032776833	4	0.2	finalRun
40	Q0	2128607450	5	0.16666666666666666	finalRun
40	Q0	8582389694	6	0.14285714285714285	finalRun
40	Q0	2387444003	7	0.125	finalRun
40	Q0	2362435929	8	0.1111111111111111	finalRun
40	Q0	2457919383	9	0.1	finalRun
40	Q0	3036930789	10	0.09090909090909091	finalRun
40	Q0	2622732369	11	0.08333333333333333	finalRun
40	Q0	2622773025	12	0.07692307692307693	finalRun
40	Q0	2622741969	13	0.07142857142857142	finalRun
40	Q0	5254221983	14	0.06666666666666667	finalRun
40	Q0	2622770685	15	0.0625	finalRun
40	Q0	2622781025	16	0.058823529411764705	finalRun
40	Q0	2623573712	17	0.05555555555555555	finalRun
40	Q0	2623581018	18	0.05263157894736842	finalRun
40	Q0	3183635865	19	0.05	finalRun
40	Q0	4716240208	20	0.047619047619047616	finalRun
40	Q0	3183574793	21	0.045454545454545456	finalRun
40	Q0	3184414022	22	0.043478260869565216	finalRun
40	Q0	4435930715	23	0.041666666666666664	finalRun
40	Q0	4435935547	24	0.04	finalRun
40	Q0	4072382345	25	0.038461538461538464	finalRun
40	Q0	5178763449	26	0.037037037037037035	finalRun
40	Q0	4724033270	27	0.03571428571428571	finalRun
40	Q0	5229014595	28	0.034482758620689655	finalRun
40	Q0	5597220754	29	0.03333333333333333	finalRun
40	Q0	5179368476	30	0.03225806451612903	finalRun
40	Q0	6882150545	31	0.03125	finalRun
40	Q0	8178016724	32	0.030303030303030304	finalRun
40	Q0	5206207952	33	0.029411764705882353	finalRun
40	Q0	6889404683	34	0.02857142857142857	finalRun
40	Q0	9180179981	35	0.027777777777777776	finalRun
40	Q0	3189690511	36	0.02702702702702703	finalRun
40	Q0	5944420487	37	0.02631578947368421	finalRun
40	Q0	3033631994	38	0.02564102564102564	finalRun
40	Q0	3033633098	39	0.025	finalRun
40	Q0	3038561375	40	0.024390243902439025	finalRun
40	Q0	3183575663	41	0.023809523809523808	finalRun
40	Q0	3183575059	42	0.023255813953488372	finalRun
40	Q0	4435932095	43	0.022727272727272728	finalRun
40	Q0	4189944419	44	0.022222222222222223	finalRun
40	Q0	5178763851	45	0.021739130434782608	finalRun
40	Q0	5453142381	46	0.02127659574468085	finalRun
40	Q0	5453751930	47	0.020833333333333332	finalRun
40	Q0	6882150875	48	0.02040816326530612	finalRun
40	Q0	5272802919	49	0.02	finalRun
41	Q0	12180302145	0	1.0	finalRun
41	Q0	7755886088	1	0.5	finalRun
41	Q0	1261539846	2	0.3333333333333333	finalRun
41	Q0	8145702421	3	0.25	finalRun
41	Q0	1439525372	4	0.2	finalRun
41	Q0	6030928234	5	0.16666666666666666	finalRun
41	Q0	1449192194	6	0.14285714285714285	finalRun
41	Q0	2483806989	7	0.125	finalRun
41	Q0	2483849965	8	0.1111111111111111	finalRun
41	Q0	3208290374	9	0.1	finalRun
41	Q0	2483851489	10	0.09090909090909091	finalRun
41	Q0	2483854243	11	0.08333333333333333	finalRun
41	Q0	2483860033	12	0.07692307692307693	finalRun
41	Q0	5320747359	13	0.07142857142857142	finalRun
41	Q0	2901978501	14	0.06666666666666667	finalRun
41	Q0	6644360943	15	0.0625	finalRun
41	Q0	309390900	16	0.058823529411764705	finalRun
41	Q0	3208271168	17	0.05555555555555555	finalRun
41	Q0	468788900	18	0.05263157894736842	finalRun
41	Q0	467411029	19	0.05	finalRun
41	Q0	6684670873	20	0.047619047619047616	finalRun
41	Q0	5124454096	21	0.045454545454545456	finalRun
41	Q0	5162174093	22	0.043478260869565216	finalRun
41	Q0	6354722903	23	0.041666666666666664	finalRun
41	Q0	6644347461	24	0.04	finalRun
41	Q0	6667727053	25	0.038461538461538464	finalRun
41	Q0	7229567084	26	0.037037037037037035	finalRun
41	Q0	7050706519	27	0.03571428571428571	finalRun
41	Q0	8469973052	28	0.034482758620689655	finalRun
41	Q0	7161105814	29	0.03333333333333333	finalRun
41	Q0	754156930	30	0.03225806451612903	finalRun
41	Q0	754156888	31	0.03125	finalRun
41	Q0	754177312	32	0.030303030303030304	finalRun
41	Q0	8654225383	33	0.029411764705882353	finalRun
41	Q0	9636152157	34	0.02857142857142857	finalRun
41	Q0	9636162061	35	0.027777777777777776	finalRun
41	Q0	2484676646	36	0.02702702702702703	finalRun
41	Q0	8145738538	37	0.02631578947368421	finalRun
41	Q0	3066276587	38	0.02564102564102564	finalRun
41	Q0	3481528192	39	0.025	finalRun
41	Q0	2771594756	40	0.024390243902439025	finalRun
41	Q0	4409583568	41	0.023809523809523808	finalRun
41	Q0	2484687986	42	0.023255813953488372	finalRun
