ara_pacis,2,7754472936,8,0.762555711517874
casa_rosada,16,8810436449,8,0.843625957658263
cn_tower,14,6151655626,8,0.896980859516906
brandenburg_gate,13,5083477916,7,0.295529256589517
brandenburg_gate,13,5083478858,7,0.307346647656145
amiens_cathedral,24,4815287512,7,0.314603805438452
amiens_cathedral,17,4814634085,7,0.322725928601252
montezuma_castle,4,10719890416,7,0.324758969157464
neues_museum,23,5051526321,7,0.329746973920957
acropolis_athens,8,4476856946,7,0.338437428278378
civic_center_san_francisco,3,9203105571,7,0.344041581577687
agra_fort,11,3770828505,7,0.347868863261882
montezuma_castle,10,4438568385,7,0.350855047014285
brandenburg_gate,12,6880116951,7,0.355470767612681
cologne_cathedral,21,5653019042,7,0.35898614099298
agra_fort,15,2433675946,7,0.368555787351155
agra_fort,11,3771541084,7,0.369653972596862
christ_the_redeemer_rio,11,3184874163,7,0.381409418542947
albert_memorial,22,3975541205,7,0.384599406750021
aztec_ruins,9,2366447323,7,0.3888485456577
christ_the_redeemer_rio,2,2771193867,7,0.392073054690795
berlin_cathedral,2,3886523042,7,0.392382854323944
brandenburg_gate,8,2961657847,7,0.396027682313588
berlin_cathedral,2,3886520566,7,0.405949079793931
neues_museum,15,4168830104,7,0.424102340637539
albert_memorial,10,7959543024,7,0.425663483992388
aztec_ruins,9,5866549144,7,0.425692972715479
neues_museum,23,5052147982,7,0.426116551830874
la_madeleine,4,12497053754,7,0.428192065404084
aztec_ruins,1,12281761964,7,0.436776271116349
brandenburg_gate,17,158866615,7,0.441053176078411
ara_pacis,6,447166620,7,0.444702061928282
montezuma_castle,6,3299113566,7,0.463012542898693
casa_rosada,2,7756472964,7,0.463455855030134
christ_the_redeemer_rio,12,11751433254,7,0.47029452229358
aztec_ruins,12,2367255788,7,0.472466476161324
brandenburg_gate,8,5012623182,7,0.473010043417516
montezuma_castle,6,3299114366,7,0.474807979351835
angel_of_the_north,19,318617097,7,0.477748148244774
casa_rosada,10,8002084261,7,0.482236613537461
aztec_ruins,13,4854728955,7,0.482276256316407
ara_pacis,19,7949084638,7,0.483434988597995
angel_of_the_north,8,1674815731,7,0.487988975118835
arc_de_triomphe,20,9792763474,7,0.48890714439682
big_ben,20,2453298861,7,0.490815488830767
chichen_itza,2,1812346226,7,0.494347266340323
ara_pacis,6,4287908119,7,0.496669772942439
bok_tower_gardens,19,7259487746,7,0.496671263635052
ara_pacis,13,6886314728,7,0.498758102107059
chichen_itza,16,112244853,7,0.500009149635686
montezuma_castle,1,7381729876,7,0.511653338732688
montezuma_castle,11,10892161045,7,0.513548388639338
christ_the_redeemer_rio,17,3170652501,7,0.514563489680076
cologne_cathedral,25,347369751,7,0.514613893749448
castillo_de_san_marcos,24,8654373732,7,0.514692011585285
montezuma_castle,10,7381707174,7,0.514913267046933
angel_of_the_north,13,99211785,7,0.51725630296333
brandenburg_gate,6,2733053522,7,0.518136972051798
cn_tower,22,471121204,7,0.520165207912979
neues_museum,23,8020635370,7,0.520250381776059
castillo_de_san_marcos,9,6739484063,7,0.522655834325397
montezuma_castle,11,501768683,7,0.52293280202249
ara_pacis,18,4424697607,7,0.523443398431074
montezuma_castle,5,4441651944,7,0.529408717995245
colosseum,19,2362685888,7,0.532061178954769
brandenburg_gate,1,5398427797,7,0.534895210381439
albert_memorial,4,4049644957,7,0.537288060644254
amiens_cathedral,25,820570356,7,0.538816102332176
civic_center_san_francisco,2,9203115019,7,0.53986812072859
brandenburg_gate,1,5399033834,7,0.554604674442458
brandenburg_gate,6,2732223867,7,0.555670970746979
cn_tower,1,416352209,7,0.556855797163064
montezuma_castle,6,501761869,7,0.559441509722648
bok_tower_gardens,4,5625773610,7,0.560186833543413
aztec_ruins,20,2202481442,7,0.560713282431987
christ_the_redeemer_rio,17,11751275653,7,0.565034664177159
aztec_ruins,3,5866544574,7,0.570766062328456
christ_the_redeemer_rio,11,3184881083,7,0.580915240955839
christ_the_redeemer_rio,22,5497366735,7,0.582579655781426
casa_rosada,5,4720891855,7,0.58737606701292
ara_pacis,21,7949006720,7,0.590584784021728
cologne_cathedral,4,5898733584,7,0.591439136892235
casa_batllo,21,536008018,7,0.594865681495483
christ_the_redeemer_rio,8,7014650069,7,0.595369172529555
big_ben,5,3770210866,7,0.604248914622315
christ_the_redeemer_rio,10,3313056116,7,0.604872388914379
ara_pacis,21,2298245598,7,0.604976109368423
christ_the_redeemer_rio,11,3184871233,7,0.606689468950452
ara_pacis,12,2298245122,7,0.608854902378013
montezuma_castle,4,7381807380,7,0.611949187898033
hearst_castle,6,10660483606,7,0.61531666802277
montezuma_castle,1,8301490949,7,0.615733893991352
arc_de_triomphe,1,487608986,7,0.617718448050375
cologne_cathedral,12,7572897612,7,0.620462506618247
hearst_castle,10,1426502085,7,0.620789708109861
arc_de_triomphe,15,487509630,7,0.623182365589101
bok_tower_gardens,23,5625187055,7,0.625174640282526
bok_tower_gardens,11,2633418313,7,0.625873948390383
albert_memorial,18,7959560158,7,0.629746453644647
ara_pacis,17,3307391252,7,0.633699959983683
colosseum,22,5119096086,7,0.63885133836729
christ_the_redeemer_rio,3,3170653823,7,0.638993402129891
ara_pacis,4,3207964026,7,0.642712089735283
angel_of_the_north,16,96838970,7,0.644892890740701
cologne_cathedral,25,6669395371,7,0.645264598016473
berlin_cathedral,20,2921951447,7,0.651095504683575
pont_alexandre_iii,9,5135399058,7,0.651818379868781
casa_batllo,13,480432781,7,0.653863059634414
aztec_ruins,22,169893105,7,0.653950150338091
big_ben,16,2630673146,7,0.654978642292493
cologne_cathedral,23,4402166451,7,0.659389024926126
bok_tower_gardens,23,5625754642,7,0.663037923101377
ara_pacis,19,447191477,7,0.663157234239216
ara_pacis,2,7754472466,7,0.669861821482887
chichen_itza,3,1954858119,7,0.67931847446377
chichen_itza,3,1955829324,7,0.67931847446377
colosseum,6,5180513666,7,0.687552571184151
christ_the_redeemer_rio,16,4106629436,7,0.68988526396001
angel_of_the_north,8,1675673802,7,0.691363002556347
casa_rosada,16,6248177408,7,0.695900479950575
brandenburg_gate,10,5022944133,7,0.697629671881239
montezuma_castle,1,3821656975,7,0.699066723923807
brandenburg_gate,14,4076508876,7,0.699905653729396
christ_the_redeemer_rio,3,3170658801,7,0.700195188286593
hearst_castle,10,4685636170,7,0.704668382944716
christ_the_redeemer_rio,4,2313913101,7,0.709348387264995
angel_of_the_north,23,1674805035,7,0.718446396731667
angel_of_the_north,16,2518094240,7,0.720041334433859
cn_tower,11,6084535990,7,0.722267442363723
bok_tower_gardens,11,5636639517,7,0.7228309529338
angel_of_the_north,7,96841629,7,0.72471658732065
ara_pacis,19,1490271201,7,0.750837627814286
cologne_cathedral,12,7293028228,7,0.755772882508678
angel_of_the_north,15,223803831,7,0.757059562495898
bok_tower_gardens,2,296027404,7,0.769525394584804
montezuma_castle,11,8301492165,7,0.771466419692438
bok_tower_gardens,8,8365025528,7,0.77977016593332
albert_memorial,11,6336162044,7,0.788046183493875
bok_tower_gardens,15,4633044841,7,0.788086662514683
amiens_cathedral,14,820567200,7,0.799073889434896
ara_pacis,2,2298257598,7,0.815570266820495
neues_museum,20,8395130859,7,0.837885155800704
cn_tower,4,4797516958,7,0.869963314553052
bok_tower_gardens,12,10659584605,7,0.879550695677691
casa_batllo,4,5758916622,7,0.886021389431928
ara_pacis,22,1490265543,7,0.898824500132949
berlin_cathedral,6,9538786930,7,0.910505633150761
arc_de_triomphe,14,5110169706,7,0.917228222798748
chartres_cathedral,19,3297729299,7,0.919229036285773
montezuma_castle,10,10892194686,6,0.262923983141596
montezuma_castle,10,3299100562,6,0.30608381877675
cabrillo,5,8027052874,6,0.310766898900864
chichen_itza,18,193791736,6,0.321350162811425
berlin_cathedral,2,3885728081,6,0.334882867594084
casa_rosada,5,4721555530,6,0.359786184098764
big_ben,10,471850273,6,0.368166213339873
christ_the_redeemer_rio,12,11751269183,6,0.368456348814059
christ_the_redeemer_rio,13,3171487000,6,0.37044152708076
arc_de_triomphe,20,9792663515,6,0.373423810185996
montezuma_castle,11,8514764466,6,0.379527378944039
cologne_cathedral,17,6183112194,6,0.392866025627391
big_ben,9,471882305,6,0.395084928598878
brandenburg_gate,8,2962504910,6,0.397507498165183
big_ben,11,5984541482,6,0.399060393820037
cabrillo,4,872988816,6,0.402502389515054
ara_pacis,18,1442822407,6,0.40255060224391
christ_the_redeemer_rio,1,3185723606,6,0.413129821353
bok_tower_gardens,8,7259497062,6,0.422633850103302
big_ben,11,5975725783,6,0.423572898385039
albert_memorial,10,38394496,6,0.423725475798927
montezuma_castle,10,8513656303,6,0.427231205958505
acropolis_athens,21,2951861710,6,0.429209756784435
christ_the_redeemer_rio,7,3185723928,6,0.433284154595486
casa_batllo,2,608540186,6,0.439375193617857
brandenburg_gate,13,5082887495,6,0.439394424227816
arc_de_triomphe,13,8207583449,6,0.44436230454974
altes_museum,15,6915332487,6,0.447778893734003
christ_the_redeemer_rio,2,2614387646,6,0.448412502053796
ara_pacis,6,4288648884,6,0.450341261473829
agra_fort,19,2976228,6,0.450353408472227
amiens_cathedral,17,4814629597,6,0.452261377169052
aztec_ruins,10,4822517891,6,0.453355595271753
cabrillo,2,3198731514,6,0.455424327023733
castillo_de_san_marcos,8,2216544555,6,0.460232716225035
brandenburg_gate,8,2961654667,6,0.46158590805689
aztec_ruins,13,4855356012,6,0.466523910976214
aztec_ruins,13,9027372941,6,0.470032586710582
brandenburg_gate,7,4077970907,6,0.470691323793819
christ_the_redeemer_rio,16,7473349148,6,0.471625914251154
christ_the_redeemer_rio,2,3184878905,6,0.473011144649106
cn_tower,2,6226116211,6,0.476448169407343
brandenburg_gate,8,2961655365,6,0.476639151663322
angkor_wat,22,2277359774,6,0.477198793387863
ara_pacis,2,7754467268,6,0.478343712416203
castillo_de_san_marcos,19,6739484983,6,0.480698535603032
pont_alexandre_iii,8,3752495827,6,0.482432921354123
albert_memorial,3,5214135976,6,0.494357432918387
montezuma_castle,2,8302542098,6,0.496681152398786
cologne_cathedral,22,7225651760,6,0.499071597902417
civic_center_san_francisco,2,9205897640,6,0.501653164714467
bok_tower_gardens,4,8190310040,6,0.503281254196674
cabrillo,4,3456991395,6,0.50365891615539
amiens_cathedral,3,1763665829,6,0.505844346558481
civic_center_san_francisco,16,2482756687,6,0.506629649500447
hearst_castle,10,2620833166,6,0.508590937235148
castillo_de_san_marcos,15,2599310734,6,0.510870269692044
bok_tower_gardens,5,5625778544,6,0.511314750550858
civic_center_san_francisco,16,8993141420,6,0.514823365494665
agra_fort,22,3530756445,6,0.519145366355313
castillo_de_san_marcos,9,8558988832,6,0.519419421787567
aztec_ruins,12,4854740737,6,0.520700244499117
christ_the_redeemer_rio,1,5497362355,6,0.520747755145878
cabrillo,2,2205033827,6,0.521755724921567
big_ben,5,3769399435,6,0.525287677220076
colosseum,5,9555654399,6,0.525849071579718
civic_center_san_francisco,16,9205890218,6,0.527431428936509
christ_the_redeemer_rio,22,5236672840,6,0.529490668395125
ara_pacis,10,447173845,6,0.529830789127776
brandenburg_gate,7,88494800,6,0.531337968224599
ara_pacis,7,4288647764,6,0.537630104141559
acropolis_athens,8,4476079309,6,0.541002329681672
angel_of_the_north,13,99211868,6,0.544537144594007
bok_tower_gardens,23,7259479040,6,0.547772603452367
bok_tower_gardens,4,7259489050,6,0.549641496804662
angel_of_the_north,19,318615485,6,0.550343324575128
albert_memorial,10,7959562516,6,0.55088565922382
aztec_ruins,20,2349262408,6,0.552122784996513
cologne_cathedral,19,7572885618,6,0.553279867779554
chichen_itza,24,193794600,6,0.554615794114758
cologne_cathedral,13,6182610457,6,0.557401754417971
civic_center_san_francisco,14,2483578418,6,0.557476735502128
montezuma_castle,5,501746749,6,0.55753143389339
chichen_itza,24,6891541216,6,0.55816436922819
albert_memorial,4,5214154140,6,0.561678297263826
agra_fort,13,10686632825,6,0.562645059989089
berlin_cathedral,7,5991876885,6,0.56855444619636
arc_de_triomphe,15,487241138,6,0.575732503472324
christ_the_redeemer_rio,2,2614355710,6,0.578832241888334
big_ben,5,3769414581,6,0.579567156614579
colosseum,12,8561288412,6,0.581632172899782
arc_de_triomphe,21,4650156771,6,0.582376780541175
angel_of_the_north,3,1675787466,6,0.584298591819697
cologne_cathedral,22,902931237,6,0.584892811167375
civic_center_san_francisco,10,10753757385,6,0.586554923167806
aztec_ruins,12,9029663810,6,0.58798822757683
amiens_cathedral,22,296734025,6,0.589471598813659
albert_memorial,3,5182273900,6,0.590733754843958
cologne_cathedral,19,8756072382,6,0.591390330858353
la_madeleine,8,487290807,6,0.591886745395779
amiens_cathedral,18,243220980,6,0.592475297097195
castillo_de_san_marcos,15,2599306614,6,0.59428806802037
pont_alexandre_iii,10,10587186216,6,0.596496478235382
albert_memorial,11,6375741663,6,0.602816329587664
angel_of_the_north,19,1832539790,6,0.604529855883089
cologne_cathedral,12,903781822,6,0.606061397330857
amiens_cathedral,4,1764492226,6,0.606141616198198
hearst_castle,2,2706100063,6,0.606556570030842
angel_of_the_north,6,3101030298,6,0.607718936653129
la_madeleine,14,3093557056,6,0.608214134552842
altes_museum,8,4286177739,6,0.608920484420856
angel_of_the_north,6,318613804,6,0.616707045112269
bok_tower_gardens,4,5633677437,6,0.619879386143114
civic_center_san_francisco,5,6947680571,6,0.620469136841268
chichen_itza,22,4598846818,6,0.625980053989534
big_ben,13,36108839,6,0.628900375588866
ara_pacis,22,4425470286,6,0.630315651697058
casa_batllo,2,5229638235,6,0.635744302107474
hearst_castle,13,4685641418,6,0.636183076562962
arc_de_triomphe,2,487638965,6,0.637854237798734
ara_pacis,3,2338258482,6,0.639159842327452
civic_center_san_francisco,19,8993156578,6,0.639226704735375
bok_tower_gardens,23,5625162585,6,0.640630911430756
colosseum,11,8839336296,6,0.640745502384537
cabrillo,6,8027063033,6,0.641200385176262
arc_de_triomphe,8,5110162700,6,0.646129069969987
cabrillo,3,562314127,6,0.646460774597265
agra_fort,14,11429070336,6,0.646645877576165
angel_of_the_north,8,318614132,6,0.647587972208499
brandenburg_gate,13,3567985611,6,0.64957341206616
cn_tower,14,6151108623,6,0.651356617823122
montezuma_castle,10,7381824992,6,0.653163650481444
ara_pacis,22,1491119166,6,0.654673491994229
cologne_cathedral,12,7796629998,6,0.656010859594465
cologne_cathedral,7,3568617568,6,0.656830330023788
angel_of_the_north,23,2058917075,6,0.660274919811283
acropolis_athens,14,4317495448,6,0.66449276633229
chichen_itza,9,4598250239,6,0.665012984628999
civic_center_san_francisco,12,10423191424,6,0.665241588666318
chichen_itza,3,1954858039,6,0.666677422163799
albert_memorial,6,3412640408,6,0.668323766274209
albert_memorial,6,3769118443,6,0.671697662465241
castillo_de_san_marcos,13,8773280344,6,0.67230896964959
christ_the_redeemer_rio,15,3313264608,6,0.672330697733707
montezuma_castle,2,3145634372,6,0.672887217700012
colosseum,12,2987909677,6,0.673299258016552
ara_pacis,22,2298256116,6,0.673977003937125
ara_pacis,18,7948839448,6,0.677247116923448
montezuma_castle,11,3145630170,6,0.68012354152193
ara_pacis,22,4424707439,6,0.68063920476804
pont_alexandre_iii,12,5378310692,6,0.681955895982496
angel_of_the_north,25,3106390483,6,0.689248739276445
civic_center_san_francisco,24,2482779969,6,0.689362325949615
pont_alexandre_iii,9,2698106073,6,0.690545412023496
ara_pacis,20,2298250890,6,0.692652362634178
albert_memorial,19,3769942572,6,0.695782393668252
ara_pacis,17,3307390686,6,0.69706423726003
cologne_cathedral,23,6393468353,6,0.699112507063828
bok_tower_gardens,21,8051583006,6,0.699264749594661
cabrillo,3,2775772349,6,0.702026737918803
casa_rosada,15,8047221032,6,0.702788352361148
angkor_wat,22,8384439112,6,0.708948277337592
angkor_wat,21,5020368815,6,0.710327896338628
casa_batllo,25,4219797403,6,0.713651606404425
ara_pacis,9,2298252544,6,0.714932863166199
casa_batllo,16,538263063,6,0.718486363030701
ara_pacis,2,7754471262,6,0.72043239806924
angel_of_the_north,2,5187688318,6,0.722462319628527
agra_fort,19,5715966740,6,0.724789169712618
casa_batllo,2,5758925432,6,0.724988699182492
aztec_ruins,4,2201687285,6,0.728259904004048
cologne_cathedral,12,9844486793,6,0.735467365071613
casa_batllo,13,741255719,6,0.746096155753672
bok_tower_gardens,23,821428749,6,0.748544079497248
arc_de_triomphe,3,487688433,6,0.751713775745945
christ_the_redeemer_rio,19,5497962124,6,0.752253311336405
angel_of_the_north,7,318616047,6,0.752389445595305
casa_batllo,16,3030190566,6,0.753091249825533
christ_the_redeemer_rio,10,3312442081,6,0.754535256636391
montezuma_castle,1,4441652196,6,0.755073129666855
agra_fort,15,4459180662,6,0.755313417786565
christ_the_redeemer_rio,16,2314720094,6,0.756085234688966
ara_pacis,7,8974608162,6,0.77642245748449
ara_pacis,18,1491136894,6,0.777495657974501
chichen_itza,3,1954857979,6,0.780900955879412
neues_museum,21,5051519217,6,0.783750862125285
la_madeleine,13,3770432440,6,0.785369891379115
castillo_de_san_marcos,12,2849497777,6,0.786685980157241
amiens_cathedral,1,11400976535,6,0.792587776498086
ara_pacis,10,2298251460,6,0.79590314344441
bok_tower_gardens,15,4637524520,6,0.802200825364541
christ_the_redeemer_rio,13,3313254336,6,0.81099412406567
albert_memorial,1,38399148,6,0.81384518007951
angel_of_the_north,14,99211319,6,0.8293668825294
ara_pacis,22,4426896357,6,0.829381112359802
civic_center_san_francisco,12,10423185434,6,0.834746791884714
angel_of_the_north,5,5872554998,6,0.836614596366092
hearst_castle,8,2411757963,6,0.837015256867504
bok_tower_gardens,14,4644065107,6,0.839604115132262
arc_de_triomphe,14,11217134334,6,0.853438728585587
ara_pacis,18,4383183440,6,0.866420510528076
ara_pacis,18,4427653046,6,0.866420510528076
bok_tower_gardens,24,3099692474,6,0.868378029684144
bok_tower_gardens,20,821433745,6,0.875378045909308
christ_the_redeemer_rio,15,6866667448,6,0.878207553592143
angel_of_the_north,17,2682134066,6,0.878771568487021
casa_batllo,18,5634045433,6,0.887724552819007
ara_pacis,19,4288647036,6,0.891723781948799
arc_de_triomphe,8,8372916849,6,0.901196114832567
ara_pacis,15,4425466928,6,0.901221941318796
casa_batllo,6,6492356293,6,0.902455739636459
arc_de_triomphe,5,2178785292,6,0.919780283022387
chartres_cathedral,9,5819442989,6,0.92555266963582
ara_pacis,18,7754474506,6,0.93030023167704
ara_pacis,18,1490276087,6,0.939608035111308
bok_tower_gardens,12,10659456165,6,0.943070985289139
amiens_cathedral,14,1763673039,6,0.945770705940446
agra_fort,23,2433679204,6,0.95733012052535
ara_pacis,13,1491141582,6,0.961626506816323
hearst_castle,22,4027655541,6,0.979030140710415
colosseum,12,7698242,6,0.986259802607419
cologne_cathedral,23,6393467375,6,1.0278926609804
bok_tower_gardens,22,9254681901,6,1.04732501161818
cn_tower,5,4619788825,6,1.05392803219377
hearst_castle,22,2531087583,6,1.15481894094957
angel_of_the_north,3,282297251,6,1.26635083309289
castillo_de_san_marcos,22,5100226496,5,0.290919772382904
montezuma_castle,4,10892194976,5,0.298653284557712
montezuma_castle,12,5542977674,5,0.311262616443451
altes_museum,16,2831734788,5,0.321859242761089
chichen_itza,9,4598848520,5,0.328277756403742
aztec_ruins,18,4707839004,5,0.329379384606645
ara_pacis,4,3207995524,5,0.345141440247891
brandenburg_gate,13,5082881231,5,0.351605188747788
angel_of_the_north,24,3082007427,5,0.354800493101136
christ_the_redeemer_rio,2,3185725590,5,0.359257553753177
montezuma_castle,5,6932994294,5,0.382776394247934
neues_museum,23,8020708961,5,0.387666129242357
cologne_cathedral,3,4881495115,5,0.38923824028585
neues_museum,15,4168070695,5,0.392044470635884
pont_alexandre_iii,9,4249908221,5,0.393336322696808
brandenburg_gate,13,5083481624,5,0.399569765807969
cologne_cathedral,25,5653022524,5,0.40302073122478
ara_pacis,4,3207126857,5,0.403508106372752
montezuma_castle,10,10720074313,5,0.405976034387162
montezuma_castle,6,8514759660,5,0.410961966287442
cabrillo,4,872138825,5,0.411021458739016
christ_the_redeemer_rio,5,6910923603,5,0.414868301957861
brandenburg_gate,2,1250315709,5,0.417211374450547
arc_de_triomphe,17,1427736291,5,0.425857105701798
berlin_cathedral,13,5287120473,5,0.426655260625235
aztec_ruins,3,8685321724,5,0.428508458953641
brandenburg_gate,1,3568155965,5,0.432734701121078
aztec_ruins,18,176088060,5,0.435437788174641
brandenburg_gate,13,6880109515,5,0.435801522684284
brandenburg_gate,3,5550442083,5,0.440811760993948
ara_pacis,1,7754468296,5,0.44340873899825
aztec_ruins,3,9027337533,5,0.444896056738291
chartres_cathedral,18,3298560930,5,0.453362353895793
ara_pacis,10,2298243482,5,0.455495455346229
la_madeleine,4,12497092273,5,0.460690992060437
angel_of_the_north,7,455623079,5,0.461517914585885
castillo_de_san_marcos,19,9282566668,5,0.462680304951717
chichen_itza,8,3400939280,5,0.463198844320699
pont_alexandre_iii,8,9546732080,5,0.466095083506567
brandenburg_gate,8,2962505958,5,0.483236350018957
civic_center_san_francisco,15,10753851726,5,0.484906698510647
neues_museum,23,8020671050,5,0.484966043892981
montezuma_castle,10,3821653979,5,0.485694202815608
angkor_wat,6,7294655744,5,0.486872024711893
ara_pacis,18,7754474014,5,0.490864013072
aztec_ruins,17,2367293672,5,0.492820948428245
cn_tower,21,31732960,5,0.494878433562047
agra_fort,13,6624637155,5,0.495085394044047
amiens_cathedral,5,1763632205,5,0.498658663822166
acropolis_athens,5,5098166243,5,0.499146445184851
angel_of_the_north,23,318615817,5,0.502830974820372
chichen_itza,2,193789218,5,0.503099586793581
cologne_cathedral,13,3567766835,5,0.503422794348869
christ_the_redeemer_rio,21,2615604743,5,0.505756009247107
chichen_itza,17,4598246565,5,0.506873031203492
montezuma_castle,6,10720090073,5,0.507651846640141
big_ben,10,471882301,5,0.509802829581853
aztec_ruins,11,4707151533,5,0.514158618387703
colosseum,5,9558757600,5,0.514678576089285
castillo_de_san_marcos,4,8558978104,5,0.516591582493913
amiens_cathedral,19,5909974117,5,0.516865289584272
big_ben,5,3769392241,5,0.517328121678872
aztec_ruins,12,2366435935,5,0.517478538649741
casa_rosada,10,8002086484,5,0.520040259956593
aztec_ruins,1,2166535100,5,0.520304587901733
amiens_cathedral,5,11401076336,5,0.520956683847571
montezuma_castle,6,10719831656,5,0.522654995821296
aztec_ruins,12,4823143418,5,0.525239589909999
bok_tower_gardens,4,3834666595,5,0.52770145319914
pont_alexandre_iii,11,9570091184,5,0.527744074808534
cologne_cathedral,22,4402929890,5,0.531053349472932
montezuma_castle,2,7381787616,5,0.531337648502608
chichen_itza,3,2392827886,5,0.532144741985118
castillo_de_san_marcos,6,4501760852,5,0.532658983164408
chichen_itza,18,4598859698,5,0.533543700600178
